Node;Scheme_LD;Scheme_OD;Table;Field;Type_LD;Type_OD;Validation_LD;Where_LD;Validation_OD;Where_OD;Comment;PrimaryKey
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_kl_dt_2_1;string;string;;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_kl_dt_2_inn;string;string;;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_kl_dt_2_2;string;string;;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_kl_dt_2_3;string;decimal(38,12);;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_kl_dt_2_kpp;string;string;;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_kl_kt_1_1;string;decimal(38,12);;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_kl_kt_1_2;string;decimal(38,12);;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_kl_kt_2_1;string;string;;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_kl_kt_2_inn;string;string;;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_kl_kt_2_2;string;string;;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_kl_kt_2_3;string;decimal(38,12);;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_kl_kt_2_kpp;string;string;;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_nazn;string;string;;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_sum;string;decimal(38,12);;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_valuta;string;decimal(38,12);;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_vid_doc;string;decimal(38,12);;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_kod_nazn_pay;string;decimal(38,12);;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_valuta_po;string;decimal(38,12);;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_sum_po;string;decimal(38,12);;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_multicurr;string;decimal(38,12);;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_sum_nt;string;decimal(38,12);;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_type_mess;string;decimal(38,12);;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_code_doc;string;decimal(38,12);;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_num_dt;string;string;;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_num_kt;string;string;;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_filial;string;decimal(38,12);;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_main_docum;c_depart;string;decimal(38,12);;substring(from_unixtime(cast(c_date_prov/ 1000 as int)), 1,10)  >= ('2017-01-01') AND ODS_OPC<>'D';;substring(c_date_prov, 1,10)  >= ('2017-01-01') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_records;id;string;decimal(38,12);;substring(from_unixtime(cast(c_date/ 1000 as int)), 1,10)  >= ('2016-12-31') AND ODS_OPC<>'D';;substring(c_date, 1,10)  >= ('2016-12-31') AND ctl_action <> 'D';;Y
zero_layer;core_internal_eks;internal_eks_ibs;z_records;c_date;bigint ;timestamp;;substring(from_unixtime(cast(c_date/ 1000 as int)), 1,10)  >= ('2016-12-31') AND ODS_OPC<>'D';;substring(c_date, 1,10)  >= ('2016-12-31') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_records;collection_id;string;decimal(38,12);;substring(from_unixtime(cast(c_date/ 1000 as int)), 1,10)  >= ('2016-12-31') AND ODS_OPC<>'D';;substring(c_date, 1,10)  >= ('2016-12-31') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_records;c_dt;string;string;;substring(from_unixtime(cast(c_date/ 1000 as int)), 1,10)  >= ('2016-12-31') AND ODS_OPC<>'D';;substring(c_date, 1,10)  >= ('2016-12-31') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_records;c_start_sum;string;decimal(38,12);;substring(from_unixtime(cast(c_date/ 1000 as int)), 1,10)  >= ('2016-12-31') AND ODS_OPC<>'D';;substring(c_date, 1,10)  >= ('2016-12-31') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_records;c_start_sum_nat;string;decimal(38,12);;substring(from_unixtime(cast(c_date/ 1000 as int)), 1,10)  >= ('2016-12-31') AND ODS_OPC<>'D';;substring(c_date, 1,10)  >= ('2016-12-31') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_records;c_summa;string;decimal(38,12);;substring(from_unixtime(cast(c_date/ 1000 as int)), 1,10)  >= ('2016-12-31') AND ODS_OPC<>'D';;substring(c_date, 1,10)  >= ('2016-12-31') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_records;c_summa_nat;string;decimal(38,12);;substring(from_unixtime(cast(c_date/ 1000 as int)), 1,10)  >= ('2016-12-31') AND ODS_OPC<>'D';;substring(c_date, 1,10)  >= ('2016-12-31') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_records;c_doc;string;decimal(38,12);;substring(from_unixtime(cast(c_date/ 1000 as int)), 1,10)  >= ('2016-12-31') AND ODS_OPC<>'D';;substring(c_date, 1,10)  >= ('2016-12-31') AND ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;id;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;Y
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_cur_short;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_cur_iso  ;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_start_date_cur;bigint ;timestamp  ;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_jour_recont;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_cur_attr_cur_sex;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_cur_attr_cur_down;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_cur_attr_cur_p_2unit;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_cur_attr_cur_p_3unit;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_cur_attr_cur_p_5unit;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_cur_attr_entier;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_cur_attr_no_entier;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_cur_attr_name_one_dec;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_cur_attr_name_two_dec;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_cur_attr_name_five_dec;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_val_cource;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_val_unit ;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_type ;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_min_value;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_code_iso ;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_end_date_cur  ;bigint ;timestamp  ;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_code_me  ;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_code_acc ;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_digit;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_spb_ra_order_req_num_pp;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_spb_ra_order_req_send_border;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_spb_ra_order_req_precision;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;z_ft_money;c_spb_ra_order_req_lot_size;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;id;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;Y
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_code ;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_shortlabel;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_bank ;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_date_begin;bigint ;timestamp  ;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_date_end ;bigint ;timestamp  ;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_difference;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_main_fil ;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_internal ;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_local_code;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_ready_for_finish  ;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_depo ;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_int_r;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_cred_limit;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_next_op_date  ;bigint ;timestamp  ;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_alt_bic  ;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_internal_d;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_prefix;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_holidays ;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_hook_class;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_op_date  ;bigint ;timestamp  ;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_date_op_end;bigint ;timestamp  ;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_date_op_next  ;bigint ;timestamp  ;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_jour_op_days  ;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_filial_depart ;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_method2call;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_ch_day_begin_pkg  ;string;decimal(38,12);;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_min_name ;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_branch;c_spb_ext_code  ;string;string;;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_DEPART;id;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;Y
zero_layer;core_internal_eks;internal_eks_ibs;Z_DEPART;c_code;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_DEPART;c_name;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_DEPART;c_high;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_DEPART;c_part;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_DEPART;c_kind;string;string;row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_DEPART;c_filial;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_eks;internal_eks_ibs;Z_DEPART;c_filial_d ;string;decimal(38,12);row_number() over (partition by id  order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
