BO_ID;FEATURE_ID;MIN;MAX;categorial
592;CREDIT_INSTRUMENT;;;Credit
592;TARGET_GR;;;01
593;DUR;12.0;18.0;
593;EXP;0.17;0.18;
593;AVP;0.0;0.01;
593;PRIV;0.25;0.5;
593;BALLOON;0.25;0.5;
593;PD;0.0048;0.0091;
593;LGD;0;1;
593;CURRENCY;;;RUR
593;PRODUCT;;;1-M813EC
593;CREDIT_MODE;;;Credit Contract
593;CREDIT_INSTRUMENT;;;Credit
593;TARGET_GR;;;01
595;DUR;12.0;18.0;
595;EXP;0.06;0.07;
595;AVP;0.0;0.01;
595;PRIV;0.5;0.75;
595;BALLOON;0.5;0.75;
595;PD;0.0091;0.01725;
595;LGD;0;1;
595;CURRENCY;;;RUR
595;PRODUCT;;;1-M813EC
595;CREDIT_MODE;;;Credit Contract
595;CREDIT_INSTRUMENT;;;Credit
595;TARGET_GR;;;01
596;DUR;12.0;18.0;
596;EXP;0.12;0.13;
596;AVP;0.0;0.01;
596;PRIV;0.75;1.0;
596;BALLOON;0.75;1.0;
596;PD;0.0;0.0048;
596;LGD;0;1;
596;CURRENCY;;;RUR
596;PRODUCT;;;1-M813EC
596;CREDIT_MODE;;;Credit Contract
596;CREDIT_INSTRUMENT;;;Credit
596;TARGET_GR;;;01
597;DUR;12.0;18.0;
597;EXP;0.2;0.21;
597;AVP;0.0;0.01;
597;PRIV;0.0;0.25;
597;BALLOON;0.0;0.25;
597;PD;0.0048;0.0091;
597;LGD;0;1;
597;CURRENCY;;;RUR
597;PRODUCT;;;1-M813EC
597;CREDIT_MODE;;;Credit Contract
597;CREDIT_INSTRUMENT;;;Credit
597;TARGET_GR;;;01
598;DUR;12.0;18.0;
598;EXP;0.15;0.16;
598;AVP;0.0;0.01;
598;PRIV;0.25;0.5;
598;BALLOON;0.25;0.5;
598;PD;0.0048;0.0091;
598;LGD;0;1;
598;CURRENCY;;;RUR
598;PRODUCT;;;1-M813EC
598;CREDIT_MODE;;;Credit Contract
598;CREDIT_INSTRUMENT;;;Credit
598;TARGET_GR;;;01
602;DUR;12.0;18.0;
602;EXP;0.2;0.21;
602;AVP;0.0;0.01;
602;PRIV;0.25;0.5;
602;BALLOON;0.25;0.5;
602;PD;0.0;0.0048;
602;LGD;0;1;
602;CURRENCY;;;RUR
602;PRODUCT;;;1-M813EC
602;CREDIT_MODE;;;Credit Contract
602;CREDIT_INSTRUMENT;;;Credit
602;TARGET_GR;;;01
603;DUR;12.0;18.0;
603;EXP;0.02;0.03;
603;AVP;0.0;0.01;
603;PRIV;0.75;1.0;
603;BALLOON;0.75;1.0;
603;PD;0.0091;0.01725;
603;LGD;0;1;
603;CURRENCY;;;RUR
603;PRODUCT;;;1-M813EC
603;CREDIT_MODE;;;Credit Contract
603;CREDIT_INSTRUMENT;;;Credit
603;TARGET_GR;;;01
605;DUR;12.0;18.0;
605;EXP;0.12;0.13;
605;AVP;0.0;0.01;
605;PRIV;0.25;0.5;
605;BALLOON;0.25;0.5;
605;PD;0.0091;0.01725;
605;LGD;0;1;
605;CURRENCY;;;RUR
605;PRODUCT;;;1-M813EC
605;CREDIT_MODE;;;Credit Contract
605;CREDIT_INSTRUMENT;;;Credit
605;TARGET_GR;;;01
606;DUR;12.0;18.0;
606;EXP;0.06;0.07;
606;AVP;0.0;0.01;
606;PRIV;0.75;1.0;
606;BALLOON;0.75;1.0;
606;PD;0.0048;0.0091;
606;LGD;0;1;
606;CURRENCY;;;RUR
606;PRODUCT;;;1-M813EC
606;CREDIT_MODE;;;Credit Contract
606;CREDIT_INSTRUMENT;;;Credit
606;TARGET_GR;;;01
607;DUR;12.0;18.0;
607;EXP;0.07;0.08;
607;AVP;0.0;0.01;
607;PRIV;0.75;1.0;
607;BALLOON;0.75;1.0;
607;PD;0.0;0.0048;
607;LGD;0;1;
607;CURRENCY;;;RUR
607;PRODUCT;;;1-M813EC
607;CREDIT_MODE;;;Credit Contract
607;CREDIT_INSTRUMENT;;;Credit
607;TARGET_GR;;;01
608;DUR;12.0;18.0;
608;EXP;0.18;0.19;
608;AVP;0.0;0.01;
608;PRIV;0.5;0.75;
608;BALLOON;0.5;0.75;
608;PD;0.0;0.0048;
608;LGD;0;1;
608;CURRENCY;;;RUR
608;PRODUCT;;;1-M813EC
608;CREDIT_MODE;;;Credit Contract
608;CREDIT_INSTRUMENT;;;Credit
608;TARGET_GR;;;01
610;DUR;12.0;18.0;
610;EXP;0.17;0.18;
610;AVP;0.0;0.01;
610;PRIV;0.0;0.25;
610;BALLOON;0.0;0.25;
610;PD;0.0091;0.01725;
610;LGD;0;1;
610;CURRENCY;;;RUR
610;PRODUCT;;;1-M813EC
610;CREDIT_MODE;;;Credit Contract
610;CREDIT_INSTRUMENT;;;Credit
610;TARGET_GR;;;01
611;DUR;12.0;18.0;
611;EXP;0.13;0.14;
611;AVP;0.0;0.01;
611;PRIV;0.75;1.0;
611;BALLOON;0.75;1.0;
611;PD;0.0;0.0048;
611;LGD;0;1;
611;CURRENCY;;;RUR
611;PRODUCT;;;1-M813EC
611;CREDIT_MODE;;;Credit Contract
611;CREDIT_INSTRUMENT;;;Credit
611;TARGET_GR;;;01
612;DUR;12.0;18.0;
612;EXP;0.16;0.17;
612;AVP;0.0;0.01;
612;PRIV;0.25;0.5;
612;BALLOON;0.25;0.5;
612;PD;0.0048;0.0091;
612;LGD;0;1;
612;CURRENCY;;;RUR
612;PRODUCT;;;1-M813EC
612;CREDIT_MODE;;;Credit Contract
612;CREDIT_INSTRUMENT;;;Credit
612;TARGET_GR;;;01
614;DUR;12.0;18.0;
614;EXP;0.07;0.08;
614;AVP;0.0;0.01;
614;PRIV;0.5;0.75;
614;BALLOON;0.5;0.75;
614;PD;0.0091;0.01725;
614;LGD;0;1;
614;CURRENCY;;;RUR
614;PRODUCT;;;1-M813EC
614;CREDIT_MODE;;;Credit Contract
614;CREDIT_INSTRUMENT;;;Credit
614;TARGET_GR;;;01
615;DUR;12.0;18.0;
615;EXP;0.18;0.19;
615;AVP;0.0;0.01;
615;PRIV;0.0;0.25;
615;BALLOON;0.0;0.25;
615;PD;0.0091;0.01725;
615;LGD;0;1;
615;CURRENCY;;;RUR
615;PRODUCT;;;1-M813EC
615;CREDIT_MODE;;;Credit Contract
615;CREDIT_INSTRUMENT;;;Credit
615;TARGET_GR;;;01
616;DUR;12.0;18.0;
616;EXP;0.24;0.25;
616;AVP;0.0;0.01;
616;PRIV;0.0;0.25;
616;BALLOON;0.0;0.25;
616;PD;0.0;0.0048;
616;LGD;0;1;
616;CURRENCY;;;RUR
616;PRODUCT;;;1-M813EC
616;CREDIT_MODE;;;Credit Contract
616;CREDIT_INSTRUMENT;;;Credit
616;TARGET_GR;;;01
619;DUR;12.0;18.0;
619;EXP;0.13;0.14;
619;AVP;0.0;0.01;
619;PRIV;0.25;0.5;
619;BALLOON;0.25;0.5;
619;PD;0.0091;0.01725;
619;LGD;0;1;
619;CURRENCY;;;RUR
619;PRODUCT;;;1-M813EC
619;CREDIT_MODE;;;Credit Contract
619;CREDIT_INSTRUMENT;;;Credit
619;TARGET_GR;;;01
621;DUR;12.0;18.0;
621;EXP;0.19;0.2;
621;AVP;0.0;0.01;
621;PRIV;0.0;0.25;
621;BALLOON;0.0;0.25;
621;PD;0.0091;0.01725;
621;LGD;0;1;
621;CURRENCY;;;RUR
621;PRODUCT;;;1-M813EC
621;CREDIT_MODE;;;Credit Contract
621;CREDIT_INSTRUMENT;;;Credit
621;TARGET_GR;;;01
622;DUR;12.0;18.0;
622;EXP;0.12;0.13;
622;AVP;0.0;0.01;
622;PRIV;0.5;0.75;
622;BALLOON;0.5;0.75;
622;PD;0.0048;0.0091;
622;LGD;0;1;
622;CURRENCY;;;RUR
622;PRODUCT;;;1-M813EC
622;CREDIT_MODE;;;Credit Contract
622;CREDIT_INSTRUMENT;;;Credit
622;TARGET_GR;;;01
624;DUR;12.0;18.0;
624;EXP;0.12;0.13;
624;AVP;0.0;0.01;
624;PRIV;0.5;0.75;
624;BALLOON;0.5;0.75;
624;PD;0.0;0.0048;
624;LGD;0;1;
624;CURRENCY;;;RUR
624;PRODUCT;;;1-M813EC
624;CREDIT_MODE;;;Credit Contract
624;CREDIT_INSTRUMENT;;;Credit
624;TARGET_GR;;;01
626;DUR;12.0;18.0;
626;EXP;0.04;0.05;
626;AVP;0.0;0.01;
626;PRIV;0.0;0.25;
626;BALLOON;0.0;0.25;
626;PD;0.0048;0.0091;
626;LGD;0;1;
626;CURRENCY;;;RUR
626;PRODUCT;;;1-M813EC
626;CREDIT_MODE;;;Credit Contract
626;CREDIT_INSTRUMENT;;;Credit
626;TARGET_GR;;;01
627;DUR;12.0;18.0;
627;EXP;0.04;0.05;
627;AVP;0.0;0.01;
627;PRIV;0.25;0.5;
627;BALLOON;0.25;0.5;
627;PD;0.0;0.0048;
627;LGD;0;1;
627;CURRENCY;;;RUR
627;PRODUCT;;;1-M813EC
627;CREDIT_MODE;;;Credit Contract
627;CREDIT_INSTRUMENT;;;Credit
627;TARGET_GR;;;01
628;DUR;12.0;18.0;
628;EXP;0.02;0.03;
628;AVP;0.0;0.01;
628;PRIV;0.0;0.25;
628;BALLOON;0.0;0.25;
628;PD;0.0091;0.01725;
628;LGD;0;1;
628;CURRENCY;;;RUR
628;PRODUCT;;;1-M813EC
628;CREDIT_MODE;;;Credit Contract
628;CREDIT_INSTRUMENT;;;Credit
628;TARGET_GR;;;01
629;DUR;12.0;18.0;
629;EXP;0.1;0.11;
629;AVP;0.0;0.01;
629;PRIV;0.0;0.25;
629;BALLOON;0.0;0.25;
629;PD;0.0;0.0048;
629;LGD;0;1;
629;CURRENCY;;;RUR
629;PRODUCT;;;1-M813EC
629;CREDIT_MODE;;;Credit Contract
629;CREDIT_INSTRUMENT;;;Credit
629;TARGET_GR;;;01
630;DUR;12.0;18.0;
630;EXP;0.0;0.01;
630;AVP;0.0;0.01;
630;PRIV;0.75;1.0;
630;BALLOON;0.75;1.0;
630;PD;0.0048;0.0091;
630;LGD;0;1;
630;CURRENCY;;;RUR
630;PRODUCT;;;1-M813EC
630;CREDIT_MODE;;;Credit Contract
630;CREDIT_INSTRUMENT;;;Credit
630;TARGET_GR;;;01
631;DUR;12.0;18.0;
631;EXP;0.11;0.12;
631;AVP;0.0;0.01;
631;PRIV;0.0;0.25;
631;BALLOON;0.0;0.25;
631;PD;0.0;0.0048;
631;LGD;0;1;
631;CURRENCY;;;RUR
631;PRODUCT;;;1-M813EC
631;CREDIT_MODE;;;Credit Contract
631;CREDIT_INSTRUMENT;;;Credit
631;TARGET_GR;;;01
632;DUR;12.0;18.0;
632;EXP;0.05;0.06;
632;AVP;0.0;0.01;
632;PRIV;0.25;0.5;
632;BALLOON;0.25;0.5;
632;PD;0.0;0.0048;
632;LGD;0;1;
632;CURRENCY;;;RUR
632;PRODUCT;;;1-M813EC
632;CREDIT_MODE;;;Credit Contract
632;CREDIT_INSTRUMENT;;;Credit
632;TARGET_GR;;;01
633;DUR;12.0;18.0;
633;EXP;0.05;0.06;
633;AVP;0.0;0.01;
633;PRIV;0.0;0.25;
633;BALLOON;0.0;0.25;
633;PD;0.0048;0.0091;
633;LGD;0;1;
633;CURRENCY;;;RUR
633;PRODUCT;;;1-M813EC
633;CREDIT_MODE;;;Credit Contract
633;CREDIT_INSTRUMENT;;;Credit
633;TARGET_GR;;;01
634;DUR;12.0;18.0;
634;EXP;0.02;0.03;
634;AVP;0.0;0.01;
634;PRIV;0.25;0.5;
634;BALLOON;0.25;0.5;
634;PD;0.0048;0.0091;
634;LGD;0;1;
634;CURRENCY;;;RUR
634;PRODUCT;;;1-M813EC
634;CREDIT_MODE;;;Credit Contract
634;CREDIT_INSTRUMENT;;;Credit
634;TARGET_GR;;;01
636;DUR;12.0;18.0;
636;EXP;0.03;0.04;
636;AVP;0.0;0.01;
636;PRIV;0.5;0.75;
636;BALLOON;0.5;0.75;
636;PD;0.0;0.0048;
636;LGD;0;1;
636;CURRENCY;;;RUR
636;PRODUCT;;;1-M813EC
636;CREDIT_MODE;;;Credit Contract
636;CREDIT_INSTRUMENT;;;Credit
636;TARGET_GR;;;01
637;DUR;12.0;18.0;
637;EXP;0.01;0.02;
637;AVP;0.0;0.01;
637;PRIV;0.5;0.75;
637;BALLOON;0.5;0.75;
637;PD;0.0048;0.0091;
637;LGD;0;1;
637;CURRENCY;;;RUR
637;PRODUCT;;;1-M813EC
637;CREDIT_MODE;;;Credit Contract
637;CREDIT_INSTRUMENT;;;Credit
637;TARGET_GR;;;01
638;DUR;12.0;18.0;
638;EXP;0.12;0.13;
638;AVP;0.0;0.01;
638;PRIV;0.0;0.25;
638;BALLOON;0.0;0.25;
638;PD;0.0;0.0048;
638;LGD;0;1;
638;CURRENCY;;;RUR
638;PRODUCT;;;1-M813EC
638;CREDIT_MODE;;;Credit Contract
638;CREDIT_INSTRUMENT;;;Credit
638;TARGET_GR;;;01
639;DUR;12.0;18.0;
639;EXP;0.01;0.02;
639;AVP;0.0;0.01;
639;PRIV;0.25;0.5;
639;BALLOON;0.25;0.5;
639;PD;0.0091;0.01725;
639;LGD;0;1;
639;CURRENCY;;;RUR
639;PRODUCT;;;1-M813EC
639;CREDIT_MODE;;;Credit Contract
639;CREDIT_INSTRUMENT;;;Credit
639;TARGET_GR;;;01
640;DUR;12.0;18.0;
640;EXP;0.03;0.04;
640;AVP;0.0;0.01;
640;PRIV;0.0;0.25;
640;BALLOON;0.0;0.25;
640;PD;0.0091;0.01725;
640;LGD;0;1;
640;CURRENCY;;;RUR
640;PRODUCT;;;1-M813EC
640;CREDIT_MODE;;;Credit Contract
640;CREDIT_INSTRUMENT;;;Credit
640;TARGET_GR;;;01
641;DUR;12.0;18.0;
641;EXP;0.06;0.07;
641;AVP;0.0;0.01;
641;PRIV;0.25;0.5;
641;BALLOON;0.25;0.5;
641;PD;0.0;0.0048;
641;LGD;0;1;
641;CURRENCY;;;RUR
641;PRODUCT;;;1-M813EC
641;CREDIT_MODE;;;Credit Contract
641;CREDIT_INSTRUMENT;;;Credit
641;TARGET_GR;;;01
642;DUR;12.0;18.0;
642;EXP;0.06;0.07;
642;AVP;0.0;0.01;
642;PRIV;0.0;0.25;
642;BALLOON;0.0;0.25;
642;PD;0.0048;0.0091;
642;LGD;0;1;
642;CURRENCY;;;RUR
642;PRODUCT;;;1-M813EC
642;CREDIT_MODE;;;Credit Contract
642;CREDIT_INSTRUMENT;;;Credit
642;TARGET_GR;;;01
643;DUR;12.0;18.0;
643;EXP;0.13;0.14;
643;AVP;0.0;0.01;
643;PRIV;0.0;0.25;
643;BALLOON;0.0;0.25;
643;PD;0.0;0.0048;
643;LGD;0;1;
643;CURRENCY;;;RUR
643;PRODUCT;;;1-M813EC
643;CREDIT_MODE;;;Credit Contract
643;CREDIT_INSTRUMENT;;;Credit
643;TARGET_GR;;;01
644;DUR;12.0;18.0;
644;EXP;0.04;0.05;
644;AVP;0.0;0.01;
644;PRIV;0.5;0.75;
644;BALLOON;0.5;0.75;
644;PD;0.0;0.0048;
644;LGD;0;1;
644;CURRENCY;;;RUR
644;PRODUCT;;;1-M813EC
644;CREDIT_MODE;;;Credit Contract
644;CREDIT_INSTRUMENT;;;Credit
644;TARGET_GR;;;01
646;DUR;12.0;18.0;
646;EXP;0.07;0.08;
646;AVP;0.0;0.01;
646;PRIV;0.25;0.5;
646;BALLOON;0.25;0.5;
646;PD;0.0;0.0048;
646;LGD;0;1;
646;CURRENCY;;;RUR
646;PRODUCT;;;1-M813EC
646;CREDIT_MODE;;;Credit Contract
646;CREDIT_INSTRUMENT;;;Credit
646;TARGET_GR;;;01
647;DUR;12.0;18.0;
647;EXP;0.03;0.04;
647;AVP;0.0;0.01;
647;PRIV;0.25;0.5;
647;BALLOON;0.25;0.5;
647;PD;0.0048;0.0091;
647;LGD;0;1;
647;CURRENCY;;;RUR
647;PRODUCT;;;1-M813EC
647;CREDIT_MODE;;;Credit Contract
647;CREDIT_INSTRUMENT;;;Credit
647;TARGET_GR;;;01
649;DUR;12.0;18.0;
649;EXP;0.07;0.08;
649;AVP;0.0;0.01;
649;PRIV;0.0;0.25;
649;BALLOON;0.0;0.25;
649;PD;0.0048;0.0091;
649;LGD;0;1;
649;CURRENCY;;;RUR
649;PRODUCT;;;1-M813EC
649;CREDIT_MODE;;;Credit Contract
649;CREDIT_INSTRUMENT;;;Credit
649;TARGET_GR;;;01
650;DUR;12.0;18.0;
650;EXP;0.04;0.05;
650;AVP;0.0;0.01;
650;PRIV;0.0;0.25;
650;BALLOON;0.0;0.25;
650;PD;0.0091;0.01725;
650;LGD;0;1;
650;CURRENCY;;;RUR
650;PRODUCT;;;1-M813EC
650;CREDIT_MODE;;;Credit Contract
650;CREDIT_INSTRUMENT;;;Credit
650;TARGET_GR;;;01
651;DUR;12.0;18.0;
651;EXP;0.02;0.03;
651;AVP;0.0;0.01;
651;PRIV;0.75;1.0;
651;BALLOON;0.75;1.0;
651;PD;0.0;0.0048;
651;LGD;0;1;
651;CURRENCY;;;RUR
651;PRODUCT;;;1-M813EC
651;CREDIT_MODE;;;Credit Contract
651;CREDIT_INSTRUMENT;;;Credit
651;TARGET_GR;;;01
652;DUR;12.0;18.0;
652;EXP;0.05;0.06;
652;AVP;0.0;0.01;
652;PRIV;0.5;0.75;
652;BALLOON;0.5;0.75;
652;PD;0.0;0.0048;
652;LGD;0;1;
652;CURRENCY;;;RUR
652;PRODUCT;;;1-M813EC
652;CREDIT_MODE;;;Credit Contract
652;CREDIT_INSTRUMENT;;;Credit
652;TARGET_GR;;;01
653;DUR;12.0;18.0;
653;EXP;0.01;0.02;
653;AVP;0.0;0.01;
653;PRIV;0.75;1.0;
653;BALLOON;0.75;1.0;
653;PD;0.0;0.0048;
653;LGD;0;1;
653;CURRENCY;;;RUR
653;PRODUCT;;;1-M813EC
653;CREDIT_MODE;;;Credit Contract
653;CREDIT_INSTRUMENT;;;Credit
653;TARGET_GR;;;01
654;DUR;12.0;18.0;
654;EXP;0.14;0.15;
654;AVP;0.0;0.01;
654;PRIV;0.0;0.25;
654;BALLOON;0.0;0.25;
654;PD;0.0;0.0048;
654;LGD;0;1;
654;CURRENCY;;;RUR
654;PRODUCT;;;1-M813EC
654;CREDIT_MODE;;;Credit Contract
654;CREDIT_INSTRUMENT;;;Credit
654;TARGET_GR;;;01
655;DUR;12.0;18.0;
655;EXP;0.09;0.1;
655;AVP;0.0;0.01;
655;PRIV;0.0;0.25;
655;BALLOON;0.0;0.25;
655;PD;0.0;0.0048;
655;LGD;0;1;
655;CURRENCY;;;RUR
655;PRODUCT;;;1-M813EC
655;CREDIT_MODE;;;Credit Contract
655;CREDIT_INSTRUMENT;;;Credit
655;TARGET_GR;;;01
656;DUR;12.0;18.0;
656;EXP;0.02;0.03;
656;AVP;0.0;0.01;
656;PRIV;0.5;0.75;
656;BALLOON;0.5;0.75;
656;PD;0.0;0.0048;
656;LGD;0;1;
656;CURRENCY;;;RUR
656;PRODUCT;;;1-M813EC
656;CREDIT_MODE;;;Credit Contract
656;CREDIT_INSTRUMENT;;;Credit
656;TARGET_GR;;;01
657;DUR;12.0;18.0;
657;EXP;0.0;0.01;
657;AVP;0.0;0.01;
657;PRIV;0.0;0.25;
657;BALLOON;0.0;0.25;
657;PD;0.0;0.0048;
657;LGD;0;1;
657;CURRENCY;;;RUR
657;PRODUCT;;;1-M813EC
657;CREDIT_MODE;;;Credit Contract
657;CREDIT_INSTRUMENT;;;Credit
657;TARGET_GR;;;01
658;DUR;12.0;18.0;
658;EXP;0.0;0.01;
658;AVP;0.0;0.01;
658;PRIV;0.0;0.25;
658;BALLOON;0.0;0.25;
658;PD;0.0048;0.0091;
658;LGD;0;1;
658;CURRENCY;;;RUR
658;PRODUCT;;;1-M813EC
658;CREDIT_MODE;;;Credit Contract
658;CREDIT_INSTRUMENT;;;Credit
658;TARGET_GR;;;01
659;DUR;12.0;18.0;
659;EXP;0.0;0.01;
659;AVP;0.0;0.01;
659;PRIV;0.25;0.5;
659;BALLOON;0.25;0.5;
659;PD;0.0;0.0048;
659;LGD;0;1;
659;CURRENCY;;;RUR
659;PRODUCT;;;1-M813EC
659;CREDIT_MODE;;;Credit Contract
659;CREDIT_INSTRUMENT;;;Credit
659;TARGET_GR;;;01
660;DUR;12.0;18.0;
660;EXP;0.01;0.02;
660;AVP;0.0;0.01;
660;PRIV;0.0;0.25;
660;BALLOON;0.0;0.25;
660;PD;0.0;0.0048;
660;LGD;0;1;
660;CURRENCY;;;RUR
660;PRODUCT;;;1-M813EC
660;CREDIT_MODE;;;Credit Contract
660;CREDIT_INSTRUMENT;;;Credit
660;TARGET_GR;;;01
661;DUR;12.0;18.0;
661;EXP;0.0;0.01;
661;AVP;0.0;0.01;
661;PRIV;0.5;0.75;
661;BALLOON;0.5;0.75;
661;PD;0.0;0.0048;
661;LGD;0;1;
661;CURRENCY;;;RUR
661;PRODUCT;;;1-M813EC
661;CREDIT_MODE;;;Credit Contract
661;CREDIT_INSTRUMENT;;;Credit
661;TARGET_GR;;;01
662;DUR;12.0;18.0;
662;EXP;0.0;0.01;
662;AVP;0.0;0.01;
662;PRIV;0.0;0.25;
662;BALLOON;0.0;0.25;
662;PD;0.0091;0.01725;
662;LGD;0;1;
662;CURRENCY;;;RUR
662;PRODUCT;;;1-M813EC
662;CREDIT_MODE;;;Credit Contract
662;CREDIT_INSTRUMENT;;;Credit
662;TARGET_GR;;;01
663;DUR;12.0;18.0;
663;EXP;0.02;0.03;
663;AVP;0.0;0.01;
663;PRIV;0.0;0.25;
663;BALLOON;0.0;0.25;
663;PD;0.0;0.0048;
663;LGD;0;1;
663;CURRENCY;;;RUR
663;PRODUCT;;;1-M813EC
663;CREDIT_MODE;;;Credit Contract
663;CREDIT_INSTRUMENT;;;Credit
663;TARGET_GR;;;01
664;DUR;12.0;18.0;
664;EXP;0.0;0.01;
664;AVP;0.0;0.01;
664;PRIV;0.25;0.5;
664;BALLOON;0.25;0.5;
664;PD;0.0048;0.0091;
664;LGD;0;1;
664;CURRENCY;;;RUR
664;PRODUCT;;;1-M813EC
664;CREDIT_MODE;;;Credit Contract
664;CREDIT_INSTRUMENT;;;Credit
664;TARGET_GR;;;01
665;DUR;12.0;18.0;
665;EXP;0.0;0.01;
665;AVP;0.0;0.01;
665;PRIV;0.75;1.0;
665;BALLOON;0.75;1.0;
665;PD;0.0;0.0048;
665;LGD;0;1;
665;CURRENCY;;;RUR
665;PRODUCT;;;1-M813EC
665;CREDIT_MODE;;;Credit Contract
665;CREDIT_INSTRUMENT;;;Credit
665;TARGET_GR;;;01
666;DUR;12.0;18.0;
666;EXP;0.03;0.04;
666;AVP;0.0;0.01;
666;PRIV;0.0;0.25;
666;BALLOON;0.0;0.25;
666;PD;0.0;0.0048;
666;LGD;0;1;
666;CURRENCY;;;RUR
666;PRODUCT;;;1-M813EC
666;CREDIT_MODE;;;Credit Contract
666;CREDIT_INSTRUMENT;;;Credit
666;TARGET_GR;;;01
667;DUR;12.0;18.0;
667;EXP;0.01;0.02;
667;AVP;0.0;0.01;
667;PRIV;0.25;0.5;
667;BALLOON;0.25;0.5;
667;PD;0.0;0.0048;
667;LGD;0;1;
667;CURRENCY;;;RUR
667;PRODUCT;;;1-M813EC
667;CREDIT_MODE;;;Credit Contract
667;CREDIT_INSTRUMENT;;;Credit
667;TARGET_GR;;;01
668;DUR;12.0;18.0;
668;EXP;0.01;0.02;
668;AVP;0.0;0.01;
668;PRIV;0.0;0.25;
668;BALLOON;0.0;0.25;
668;PD;0.0048;0.0091;
668;LGD;0;1;
668;CURRENCY;;;RUR
668;PRODUCT;;;1-M813EC
668;CREDIT_MODE;;;Credit Contract
668;CREDIT_INSTRUMENT;;;Credit
668;TARGET_GR;;;01
669;DUR;12.0;18.0;
669;EXP;0.04;0.05;
669;AVP;0.0;0.01;
669;PRIV;0.0;0.25;
669;BALLOON;0.0;0.25;
669;PD;0.0;0.0048;
669;LGD;0;1;
669;CURRENCY;;;RUR
669;PRODUCT;;;1-M813EC
669;CREDIT_MODE;;;Credit Contract
669;CREDIT_INSTRUMENT;;;Credit
669;TARGET_GR;;;01
670;DUR;12.0;18.0;
670;EXP;0.0;0.01;
670;AVP;0.0;0.01;
670;PRIV;0.5;0.75;
670;BALLOON;0.5;0.75;
670;PD;0.0048;0.0091;
670;LGD;0;1;
670;CURRENCY;;;RUR
670;PRODUCT;;;1-M813EC
670;CREDIT_MODE;;;Credit Contract
670;CREDIT_INSTRUMENT;;;Credit
670;TARGET_GR;;;01
671;DUR;12.0;18.0;
671;EXP;0.05;0.06;
671;AVP;0.0;0.01;
671;PRIV;0.0;0.25;
671;BALLOON;0.0;0.25;
671;PD;0.0;0.0048;
671;LGD;0;1;
671;CURRENCY;;;RUR
671;PRODUCT;;;1-M813EC
671;CREDIT_MODE;;;Credit Contract
671;CREDIT_INSTRUMENT;;;Credit
671;TARGET_GR;;;01
672;DUR;12.0;18.0;
672;EXP;0.0;0.01;
672;AVP;0.0;0.01;
672;PRIV;0.25;0.5;
672;BALLOON;0.25;0.5;
672;PD;0.0091;0.01725;
672;LGD;0;1;
672;CURRENCY;;;RUR
672;PRODUCT;;;1-M813EC
672;CREDIT_MODE;;;Credit Contract
672;CREDIT_INSTRUMENT;;;Credit
672;TARGET_GR;;;01
673;DUR;12.0;18.0;
673;EXP;0.01;0.02;
673;AVP;0.0;0.01;
673;PRIV;0.5;0.75;
673;BALLOON;0.5;0.75;
673;PD;0.0;0.0048;
673;LGD;0;1;
673;CURRENCY;;;RUR
673;PRODUCT;;;1-M813EC
673;CREDIT_MODE;;;Credit Contract
673;CREDIT_INSTRUMENT;;;Credit
673;TARGET_GR;;;01
674;DUR;12.0;18.0;
674;EXP;0.02;0.03;
674;AVP;0.0;0.01;
674;PRIV;0.0;0.25;
674;BALLOON;0.0;0.25;
674;PD;0.0048;0.0091;
674;LGD;0;1;
674;CURRENCY;;;RUR
674;PRODUCT;;;1-M813EC
674;CREDIT_MODE;;;Credit Contract
674;CREDIT_INSTRUMENT;;;Credit
674;TARGET_GR;;;01
675;DUR;12.0;18.0;
675;EXP;0.02;0.03;
675;AVP;0.0;0.01;
675;PRIV;0.25;0.5;
675;BALLOON;0.25;0.5;
675;PD;0.0;0.0048;
675;LGD;0;1;
675;CURRENCY;;;RUR
675;PRODUCT;;;1-M813EC
675;CREDIT_MODE;;;Credit Contract
675;CREDIT_INSTRUMENT;;;Credit
675;TARGET_GR;;;01
677;DUR;12.0;18.0;
677;EXP;0.01;0.02;
677;AVP;0.0;0.01;
677;PRIV;0.0;0.25;
677;BALLOON;0.0;0.25;
677;PD;0.0091;0.01725;
677;LGD;0;1;
677;CURRENCY;;;RUR
677;PRODUCT;;;1-M813EC
677;CREDIT_MODE;;;Credit Contract
677;CREDIT_INSTRUMENT;;;Credit
677;TARGET_GR;;;01
678;DUR;12.0;18.0;
678;EXP;0.06;0.07;
678;AVP;0.0;0.01;
678;PRIV;0.0;0.25;
678;BALLOON;0.0;0.25;
678;PD;0.0;0.0048;
678;LGD;0;1;
678;CURRENCY;;;RUR
678;PRODUCT;;;1-M813EC
678;CREDIT_MODE;;;Credit Contract
678;CREDIT_INSTRUMENT;;;Credit
678;TARGET_GR;;;01
679;DUR;12.0;18.0;
679;EXP;0.01;0.02;
679;AVP;0.0;0.01;
679;PRIV;0.25;0.5;
679;BALLOON;0.25;0.5;
679;PD;0.0048;0.0091;
679;LGD;0;1;
679;CURRENCY;;;RUR
679;PRODUCT;;;1-M813EC
679;CREDIT_MODE;;;Credit Contract
679;CREDIT_INSTRUMENT;;;Credit
679;TARGET_GR;;;01
680;DUR;12.0;18.0;
680;EXP;0.07;0.08;
680;AVP;0.0;0.01;
